dataset,experiment,model_label,backbone,probe,layer_key,n_seeds,seeds,seed_source,test_primary_mean,test_primary_std,test_accuracy_mean,test_accuracy_std,val_primary_mean,val_primary_std,val_accuracy_mean,val_accuracy_std
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.8_block_28,3,"42,101,102",ready_manifest,22.875816993464053,6.886048204478916,51.47058823529412,2.5471335405424678,12.41830065359477,6.8860482044789135,54.248366013071895,1.855852400588325
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.8_block_7,3,"42,101,102",ready_manifest,12.418300653594772,8.163396076337776,50.326797385620914,1.1320593513522075,13.72549019607843,7.069708383262723,52.12418300653595,1.0204245095422257
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.9_block_14,3,"42,101,102",ready_manifest,11.764705882352942,5.882352941176472,49.346405228758165,1.0204245095422217,16.33986928104575,4.528237405408828,53.43137254901961,2.1367151684022883
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.9_block_21,3,"42,101,102",ready_manifest,20.26143790849673,7.423409602353298,51.307189542483655,2.787372893665356,16.33986928104575,1.132059351352209,53.92156862745098,0.4901960784313708
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.9_block_28,3,"42,101,102",ready_manifest,16.33986928104575,6.30303971306729,50.98039215686275,1.470588235294116,17.647058823529413,9.80392156862745,52.614379084967325,1.1320593513521993
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.9_block_7,3,"42,101,102",ready_manifest,5.88235294117647,3.921568627450981,49.01960784313726,0.8490445135141587,14.37908496732026,2.2641187027044145,50.98039215686274,0.8490445135141546
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_1.0_block_14,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_1.0_block_21,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_1.0_block_28,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_1.0_block_7,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:1,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:10,3,"42,101,102",ready_manifest,14.379084967320262,4.081698038168888,54.57516339869281,3.2638863325879437,16.99346405228758,2.9951475130430314,57.189542483660134,1.8558524005883235
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:11,3,"42,101,102",ready_manifest,10.457516339869281,1.1320593513522064,51.63398692810457,1.5757599282668244,18.30065359477124,8.163396076337776,53.431372549019606,1.698089027028309
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:12,3,"42,101,102",ready_manifest,18.954248366013072,2.264118702704416,52.450980392156865,0.9803921568627452,15.032679738562091,6.8860482044789135,54.248366013071895,1.0204245095422217
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:13,3,"42,101,102",ready_manifest,13.071895424836601,4.528237405408829,51.1437908496732,0.5660296756761078,13.72549019607843,3.921568627450979,52.12418300653595,1.0204245095422257
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:14,3,"42,101,102",ready_manifest,16.33986928104575,4.934532310634476,50.49019607843137,0.4901960784313708,12.41830065359477,11.980590052172127,53.92156862745098,0.8490445135141587
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:15,3,"42,101,102",ready_manifest,15.686274509803921,1.9607843137254886,51.1437908496732,0.5660296756761078,13.071895424836601,12.606079426134581,52.77777777777778,1.0204245095422149
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:16,3,"42,101,102",ready_manifest,15.032679738562093,5.9902950260860655,50.65359477124183,4.447927316606607,15.032679738562091,5.990295026086064,55.06535947712418,0.7487868782607602
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:17,3,"42,101,102",ready_manifest,13.071895424836601,4.934532310634478,50.0,0.0,13.72549019607843,1.9607843137254894,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:18,3,"42,101,102",ready_manifest,19.607843137254903,1.9607843137254921,54.73856209150326,1.0204245095422257,16.99346405228758,5.990295026086065,56.69934640522875,0.28301483783804676
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:19,3,"42,101,102",ready_manifest,9.15032679738562,7.92441545946545,50.16339869281045,1.0204245095422189,16.33986928104575,4.528237405408828,52.287581699346404,1.4975737565215133
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:2,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:20,3,"42,101,102",ready_manifest,15.686274509803921,3.3961780540566204,51.143790849673195,0.2830148378380549,13.071895424836601,4.081698038168886,54.248366013071895,1.855852400588325
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:21,3,"42,101,102",ready_manifest,12.418300653594772,5.990295026086066,50.490196078431374,0.8490445135141587,10.45751633986928,5.990295026086065,51.1437908496732,0.5660296756761078
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:22,3,"42,101,102",ready_manifest,11.11111111111111,4.081698038168887,50.65359477124183,0.5660296756760996,18.95424836601307,9.672319337874994,52.94117647058823,1.2969369171885257
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:23,3,"42,101,102",ready_manifest,11.11111111111111,4.528237405408831,50.0,0.0,17.64705882352941,7.069708383262722,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:24,3,"42,101,102",ready_manifest,12.41830065359477,8.163396076337774,50.0,0.0,11.76470588235294,6.7923561081132435,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:25,3,"42,101,102",ready_manifest,9.150326797385622,8.841666182005676,50.0,1.7674270958156866,11.764705882352942,3.396178054056623,51.307189542483655,0.283014837838057
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:26,3,"42,101,102",ready_manifest,16.99346405228758,2.9951475130430314,53.59477124183006,2.9951475130430354,22.875816993464053,6.886048204478917,54.57516339869281,1.5757599282668244
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:27,3,"42,101,102",ready_manifest,22.875816993464053,2.264118702704414,51.63398692810458,1.4975737565215188,20.26143790849673,4.5282374054088255,56.04575163398693,1.0204245095422189
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:28,3,"42,101,102",ready_manifest,15.686274509803923,3.3961780540566235,53.59477124183007,2.6997894839637815,15.686274509803921,3.92156862745098,53.92156862745098,1.296936917188527
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:29,3,"42,101,102",ready_manifest,10.45751633986928,6.30303971306729,50.98039215686275,1.470588235294116,10.45751633986928,4.934532310634475,51.79738562091504,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:3,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:30,3,"42,101,102",ready_manifest,26.143790849673202,9.266305149514919,55.55555555555556,3.263886332587935,17.647058823529413,8.546860673609164,56.04575163398693,0.748786878260754
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:31,3,"42,101,102",ready_manifest,18.30065359477124,6.303039713067288,49.01960784313725,0.4901960784313779,15.03267973856209,2.9951475130430323,51.470588235294116,0.49019607843138147
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:32,3,"42,101,102",ready_manifest,11.11111111111111,4.934532310634476,51.30718954248366,1.1320593513522115,15.686274509803921,6.7923561081132435,53.75816993464053,2.3165762873787275
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:33,3,"42,101,102",ready_manifest,24.18300653594771,1.1320593513522075,56.209150326797385,1.2336330776586166,17.647058823529413,5.187747668754098,56.5359477124183,0.7487868782607571
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:34,3,"42,101,102",ready_manifest,24.18300653594771,7.423409602353302,56.69934640522876,2.8722869005305505,17.647058823529413,5.187747668754098,57.6797385620915,1.4975737565215148
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:35,3,"42,101,102",ready_manifest,22.22222222222222,4.081698038168888,52.287581699346404,1.575759928266826,15.686274509803921,3.3961780540566204,56.045751633986924,0.7487868782607501
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:36,3,"42,101,102",ready_manifest,18.30065359477124,2.264118702704415,51.63398692810458,2.9951475130430367,18.954248366013072,5.990295026086062,52.94117647058824,1.9607843137254939
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:37,3,"42,101,102",ready_manifest,11.111111111111112,2.2641187027044145,53.431372549019606,0.4901960784313708,11.11111111111111,4.081698038168886,54.248366013071895,0.7487868782607594
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:38,3,"42,101,102",ready_manifest,21.56862745098039,3.396178054056622,56.5359477124183,2.210416545501423,13.72549019607843,1.9607843137254894,55.71895424836602,1.85585240058833
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:39,3,"42,101,102",ready_manifest,26.797385620915033,1.1320593513522086,52.287581699346404,2.6997894839637815,13.071895424836601,7.924415459465451,56.045751633986924,3.3366957282127636
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:4,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:40,3,"42,101,102",ready_manifest,16.99346405228758,2.9951475130430314,50.490196078431374,1.296936917188527,14.37908496732026,6.30303971306729,52.287581699346404,1.4975737565215133
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:5,3,"42,101,102",ready_manifest,13.725490196078432,7.843137254901962,49.673202614379086,1.0204245095422189,13.72549019607843,7.069708383262723,50.98039215686274,0.4901960784313779
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:6,3,"42,101,102",ready_manifest,14.379084967320262,1.1320593513522064,50.326797385620914,0.5660296756760976,11.11111111111111,6.8860482044789135,50.49019607843137,0.49019607843136725
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:7,3,"42,101,102",ready_manifest,14.379084967320262,4.081698038168887,51.14379084967321,1.0204245095422257,12.41830065359477,7.92441545946545,51.470588235294116,1.2969369171885243
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:8,3,"42,101,102",ready_manifest,20.915032679738562,6.303039713067289,54.248366013071895,1.2336330776586195,18.954248366013072,7.423409602353297,56.04575163398693,1.1320593513522055
intphys2,ltx,LTX-2B,LTX-2B,mlp,id:9,3,"42,101,102",ready_manifest,18.30065359477124,4.934532310634475,49.673202614379086,1.9811038648663633,14.37908496732026,8.163396076337774,51.79738562091503,1.0204245095422257
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.1_block_14,3,"42,101,102",ready_manifest,21.56862745098039,3.396178054056622,56.5359477124183,2.210416545501423,13.72549019607843,1.9607843137254894,55.71895424836602,1.85585240058833
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.1_block_21,3,"42,101,102",ready_manifest,26.797385620915033,1.1320593513522086,52.287581699346404,2.6997894839637815,13.071895424836601,7.924415459465451,56.045751633986924,3.3366957282127636
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.1_block_28,3,"42,101,102",ready_manifest,16.99346405228758,2.9951475130430314,50.490196078431374,1.296936917188527,14.37908496732026,6.30303971306729,52.287581699346404,1.4975737565215133
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.1_block_7,3,"42,101,102",ready_manifest,11.111111111111112,2.2641187027044145,53.431372549019606,0.4901960784313708,11.11111111111111,4.081698038168886,54.248366013071895,0.7487868782607594
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.2_block_14,3,"42,101,102",ready_manifest,24.18300653594771,7.423409602353302,56.69934640522876,2.8722869005305505,17.647058823529413,5.187747668754098,57.6797385620915,1.4975737565215148
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.2_block_21,3,"42,101,102",ready_manifest,22.22222222222222,4.081698038168888,52.287581699346404,1.575759928266826,15.686274509803921,3.3961780540566204,56.045751633986924,0.7487868782607501
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.2_block_28,3,"42,101,102",ready_manifest,18.30065359477124,2.264118702704415,51.63398692810458,2.9951475130430367,18.954248366013072,5.990295026086062,52.94117647058824,1.9607843137254939
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.2_block_7,3,"42,101,102",ready_manifest,24.18300653594771,1.1320593513522075,56.209150326797385,1.2336330776586166,17.647058823529413,5.187747668754098,56.5359477124183,0.7487868782607571
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.3_block_14,3,"42,101,102",ready_manifest,26.143790849673202,9.266305149514919,55.55555555555556,3.263886332587935,17.647058823529413,8.546860673609164,56.04575163398693,0.748786878260754
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.3_block_21,3,"42,101,102",ready_manifest,18.30065359477124,6.303039713067288,49.01960784313725,0.4901960784313779,15.03267973856209,2.9951475130430323,51.470588235294116,0.49019607843138147
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.3_block_28,3,"42,101,102",ready_manifest,11.11111111111111,4.934532310634476,51.30718954248366,1.1320593513522115,15.686274509803921,6.7923561081132435,53.75816993464053,2.3165762873787275
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.3_block_7,3,"42,101,102",ready_manifest,10.45751633986928,6.30303971306729,50.98039215686275,1.470588235294116,10.45751633986928,4.934532310634475,51.79738562091504,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.4_block_14,3,"42,101,102",ready_manifest,16.99346405228758,2.9951475130430314,53.59477124183006,2.9951475130430354,22.875816993464053,6.886048204478917,54.57516339869281,1.5757599282668244
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.4_block_21,3,"42,101,102",ready_manifest,22.875816993464053,2.264118702704414,51.63398692810458,1.4975737565215188,20.26143790849673,4.5282374054088255,56.04575163398693,1.0204245095422189
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.4_block_28,3,"42,101,102",ready_manifest,15.686274509803923,3.3961780540566235,53.59477124183007,2.6997894839637815,15.686274509803921,3.92156862745098,53.92156862745098,1.296936917188527
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.4_block_7,3,"42,101,102",ready_manifest,9.150326797385622,8.841666182005676,50.0,1.7674270958156866,11.764705882352942,3.396178054056623,51.307189542483655,0.283014837838057
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.5_block_14,3,"42,101,102",ready_manifest,11.11111111111111,4.081698038168887,50.65359477124183,0.5660296756760996,18.95424836601307,9.672319337874994,52.94117647058823,1.2969369171885257
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.5_block_21,3,"42,101,102",ready_manifest,11.11111111111111,4.528237405408831,50.0,0.0,17.64705882352941,7.069708383262722,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.5_block_28,3,"42,101,102",ready_manifest,12.41830065359477,8.163396076337774,50.0,0.0,11.76470588235294,6.7923561081132435,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.5_block_7,3,"42,101,102",ready_manifest,12.418300653594772,5.990295026086066,50.490196078431374,0.8490445135141587,10.45751633986928,5.990295026086065,51.1437908496732,0.5660296756761078
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.6_block_14,3,"42,101,102",ready_manifest,19.607843137254903,1.9607843137254921,54.73856209150326,1.0204245095422257,16.99346405228758,5.990295026086065,56.69934640522875,0.28301483783804676
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.6_block_21,3,"42,101,102",ready_manifest,9.15032679738562,7.92441545946545,50.16339869281045,1.0204245095422189,16.33986928104575,4.528237405408828,52.287581699346404,1.4975737565215133
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.6_block_28,3,"42,101,102",ready_manifest,15.686274509803921,3.3961780540566204,51.143790849673195,0.2830148378380549,13.071895424836601,4.081698038168886,54.248366013071895,1.855852400588325
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.6_block_7,3,"42,101,102",ready_manifest,13.071895424836601,4.934532310634478,50.0,0.0,13.72549019607843,1.9607843137254894,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.7_block_14,3,"42,101,102",ready_manifest,16.33986928104575,4.934532310634476,50.49019607843137,0.4901960784313708,12.41830065359477,11.980590052172127,53.92156862745098,0.8490445135141587
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.7_block_21,3,"42,101,102",ready_manifest,15.686274509803921,1.9607843137254886,51.1437908496732,0.5660296756761078,13.071895424836601,12.606079426134581,52.77777777777778,1.0204245095422149
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.7_block_28,3,"42,101,102",ready_manifest,15.032679738562093,5.9902950260860655,50.65359477124183,4.447927316606607,15.032679738562091,5.990295026086064,55.06535947712418,0.7487868782607602
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.7_block_7,3,"42,101,102",ready_manifest,13.071895424836601,4.528237405408829,51.1437908496732,0.5660296756761078,13.72549019607843,3.921568627450979,52.12418300653595,1.0204245095422257
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.8_block_14,3,"42,101,102",ready_manifest,14.379084967320262,4.081698038168888,54.57516339869281,3.2638863325879437,16.99346405228758,2.9951475130430314,57.189542483660134,1.8558524005883235
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.8_block_21,3,"42,101,102",ready_manifest,10.457516339869281,1.1320593513522064,51.63398692810457,1.5757599282668244,18.30065359477124,8.163396076337776,53.431372549019606,1.698089027028309
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.8_block_28,3,"42,101,102",ready_manifest,18.954248366013072,2.264118702704416,52.450980392156865,0.9803921568627452,15.032679738562091,6.8860482044789135,54.248366013071895,1.0204245095422217
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.8_block_7,3,"42,101,102",ready_manifest,18.30065359477124,4.934532310634475,49.673202614379086,1.9811038648663633,14.37908496732026,8.163396076337774,51.79738562091503,1.0204245095422257
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.9_block_14,3,"42,101,102",ready_manifest,14.379084967320262,1.1320593513522064,50.326797385620914,0.5660296756760976,11.11111111111111,6.8860482044789135,50.49019607843137,0.49019607843136725
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.9_block_21,3,"42,101,102",ready_manifest,14.379084967320262,4.081698038168887,51.14379084967321,1.0204245095422257,12.41830065359477,7.92441545946545,51.470588235294116,1.2969369171885243
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.9_block_28,3,"42,101,102",ready_manifest,20.915032679738562,6.303039713067289,54.248366013071895,1.2336330776586195,18.954248366013072,7.423409602353297,56.04575163398693,1.1320593513522055
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_0.9_block_7,3,"42,101,102",ready_manifest,13.725490196078432,7.843137254901962,49.673202614379086,1.0204245095422189,13.72549019607843,7.069708383262723,50.98039215686274,0.4901960784313779
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_1.0_block_14,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_1.0_block_21,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_1.0_block_28,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,mlp,label:noise_1.0_block_7,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,id:34,3,"42,101,102",ready_manifest,20.915032679738562,9.266305149514917,53.10457516339869,4.226312796201819,19.6078431372549,5.187747668754097,55.392156862745104,3.5348541916313603
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,id:36,3,"42,101,102",ready_manifest,29.411764705882355,5.187747668754105,58.98692810457516,1.4975737565215148,26.79738562091503,6.8860482044789135,57.352941176470594,2.2463606347822727
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,id:38,3,"42,101,102",ready_manifest,15.686274509803923,5.88235294117647,48.36601307189542,2.0408490190844435,20.26143790849673,2.264118702704417,55.3921568627451,0.9803921568627523
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,id:39,3,"42,101,102",ready_manifest,28.104575163398692,2.264118702704419,54.90196078431373,2.593873834377044,20.26143790849673,4.081698038168887,56.045751633986924,0.7487868782607501
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,label:34,3,"42,101,102",ready_manifest,20.915032679738562,9.266305149514917,53.10457516339869,4.226312796201819,19.6078431372549,5.187747668754097,55.392156862745104,3.5348541916313603
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,label:36,3,"42,101,102",ready_manifest,29.411764705882355,5.187747668754105,58.98692810457516,1.4975737565215148,26.79738562091503,6.8860482044789135,57.352941176470594,2.2463606347822727
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,label:38,3,"42,101,102",ready_manifest,15.686274509803923,5.88235294117647,48.36601307189542,2.0408490190844435,20.26143790849673,2.264118702704417,55.3921568627451,0.9803921568627523
intphys2,ltx,LTX-2B,LTX-2B,temporal_attn,label:39,3,"42,101,102",ready_manifest,28.104575163398692,2.264118702704419,54.90196078431373,2.593873834377044,20.26143790849673,4.081698038168887,56.045751633986924,0.7487868782607501
mvp,ltx,LTX-13B,LTX-13B,linear,id:1,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
mvp,ltx,LTX-13B,LTX-13B,linear,id:10,3,"42,101,102",ready_manifest,50.151668351870576,0.9750910779568193,71.75598247387934,0.3289386804169682,51.16279069767442,0.6150417118602901,72.07617121671723,0.058377175853349346
mvp,ltx,LTX-13B,LTX-13B,linear,id:11,3,"42,101,102",ready_manifest,36.3329962925514,0.30890297910049513,63.009774182676104,0.1459429396333754,39.164138860802154,0.9062574762216876,65.62184024266936,0.13375891360285547
mvp,ltx,LTX-13B,LTX-13B,linear,id:12,3,"42,101,102",ready_manifest,33.29962925513987,0.8479774604252853,60.24603977081227,0.4587346676378895,35.79373104145601,0.44073801249147054,62.200876306033024,0.2918858792667488
mvp,ltx,LTX-13B,LTX-13B,linear,id:13,3,"42,101,102",ready_manifest,44.32086282440176,1.3578184751252904,68.28446241995282,0.4055008229024516,46.68014829794405,2.1217513630653375,69.66632962588473,0.1011122345803841
mvp,ltx,LTX-13B,LTX-13B,linear,id:14,3,"42,101,102",ready_manifest,48.87091338051904,0.9820561027525073,70.72800808897877,0.48227462154547834,49.98314796090327,0.4559403187889638,72.04246713852376,0.1011122345803841
mvp,ltx,LTX-13B,LTX-13B,linear,id:15,3,"42,101,102",ready_manifest,40.37748567576677,0.5188676885183939,65.50387596899225,0.20432011548672682,41.25379170879677,0.2675178272057203,65.50387596899225,0.10524095042801353
mvp,ltx,LTX-13B,LTX-13B,linear,id:16,3,"42,101,102",ready_manifest,38.6922817660937,0.47783777818529855,64.07145264577014,0.5163988353907808,38.658577687900234,0.8235114070017298,63.49848331648129,0.0
mvp,ltx,LTX-13B,LTX-13B,linear,id:17,3,"42,101,102",ready_manifest,45.567913717559826,0.6094756090335389,69.14391641388607,0.16251517965947135,47.69127064374789,0.7314639168928416,70.05392652510953,0.029188587926670572
mvp,ltx,LTX-13B,LTX-13B,linear,id:18,3,"42,101,102",ready_manifest,49.27536231884058,0.7314639168928438,71.1324570273003,0.15166835187057615,54.566902595214025,0.058377175853349346,73.99730367374453,0.17754724895268834
mvp,ltx,LTX-13B,LTX-13B,linear,id:19,3,"42,101,102",ready_manifest,42.837883383889455,0.15445148955024332,67.05426356589147,0.20432011548672213,44.15234243343445,0.5837717585334935,68.26761038085608,0.1052409504280158
mvp,ltx,LTX-13B,LTX-13B,linear,id:2,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
mvp,ltx,LTX-13B,LTX-13B,linear,id:20,3,"42,101,102",ready_manifest,41.05156723963599,0.10111223458038054,65.82406471183013,0.26751782720572165,40.78193461408831,1.1719136266069243,66.29592180653859,0.3550944979053834
mvp,ltx,LTX-13B,LTX-13B,linear,id:21,3,"42,101,102",ready_manifest,43.24233232221099,1.3040473287598975,68.31816649814628,0.793478757465019,47.657566565554426,0.9924119895069389,70.49207954162453,0.15445148955024718
mvp,ltx,LTX-13B,LTX-13B,linear,id:22,3,"42,101,102",ready_manifest,47.927199191102126,0.3502630551200961,70.55948769801147,0.1625151796594765,52.713178294573645,0.058377175853345245,72.90192113245702,0.15166835187057615
mvp,ltx,LTX-13B,LTX-13B,linear,id:23,3,"42,101,102",ready_manifest,43.545669025952144,1.2356119164019774,67.08796764408493,0.6611070187372111,44.759015840916746,0.3089029791004905,67.7789012470509,0.058377175853349346
mvp,ltx,LTX-13B,LTX-13B,linear,id:24,3,"42,101,102",ready_manifest,41.79305695989215,0.9118806375779421,66.36332996292552,0.21048190085602933,41.25379170879676,1.0556427208200785,66.12740141557128,0.2814845481713885
mvp,ltx,LTX-13B,LTX-13B,linear,id:25,3,"42,101,102",ready_manifest,40.512301988540614,1.1091663412136417,67.08796764408493,0.7633806304621578,44.32086282440175,0.32503035931893975,69.61577350859454,0.31572285128404515
mvp,ltx,LTX-13B,LTX-13B,linear,id:26,3,"42,101,102",ready_manifest,46.91607684529828,0.36456534635632093,69.61577350859454,0.18228267317815702,49.20795416245365,0.7101889958107702,70.71115604988204,0.0772257447751205
mvp,ltx,LTX-13B,LTX-13B,linear,id:27,3,"42,101,102",ready_manifest,44.590495449949444,1.8395758744853619,68.46983485001685,0.36573195844641965,43.377148634984835,0.5253945826801442,67.3913043478261,0.15166835187057615
mvp,ltx,LTX-13B,LTX-13B,linear,id:28,3,"42,101,102",ready_manifest,40.815638692281766,0.6578773608339472,65.47017189079878,0.4633544686507416,41.38860802157061,0.6732384346288528,66.17795753286148,0.18228267317816294
mvp,ltx,LTX-13B,LTX-13B,linear,id:29,3,"42,101,102",ready_manifest,39.53488372093023,2.726282864047067,66.81833501853724,0.4086402309734378,41.08527131782946,2.5061424260224228,67.93056959892147,0.14594293963336927
mvp,ltx,LTX-13B,LTX-13B,linear,id:3,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
mvp,ltx,LTX-13B,LTX-13B,linear,id:30,3,"42,101,102",ready_manifest,46.107178968655205,1.12593819268554,69.09336029659589,0.42997474965193855,46.20829120323559,1.139477014113718,68.90798786653185,0.0
mvp,ltx,LTX-13B,LTX-13B,linear,id:31,3,"42,101,102",ready_manifest,44.42197505898214,1.2803114198330012,68.1159420289855,0.5452878222906509,44.65790360633637,0.5568827651452067,68.5540950455005,0.13375891360285008
mvp,ltx,LTX-13B,LTX-13B,linear,id:32,3,"42,101,102",ready_manifest,40.849342770475225,1.0700713088228906,65.53758004718571,0.38612872387561487,39.26525109538254,1.300121437275759,65.48702392989551,0.21048190085602933
