dataset,experiment,model_label,backbone,probe,layer_key,layer,layer_label,config_id,manifest_seeds,expected_seeds,loaded_n_seeds,loaded_seeds,missing_loaded_seeds,loaded_seed_source,test_primary_mean,test_primary_std,status,manifest
mvp,ltx,LTX-13B,LTX-13B,mlp,id:3,3,noise_1.0_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_3,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:30,30,noise_0.3_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_30,"101,102","42,101,102",3,"42,101,102",,ready_manifest,66.26221772834514,0.9556755563705972,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:31,31,noise_0.3_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_31,"101,102","42,101,102",3,"42,101,102",,ready_manifest,65.45331985170206,1.171913626606922,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:32,32,noise_0.3_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_32,"101,102","42,101,102",3,"42,101,102",,ready_manifest,61.71216717222784,1.0811604268517327,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:33,33,noise_0.2_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_33,"101,102","42,101,102",3,"42,101,102",,ready_manifest,60.36400404448938,1.5099276565286277,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:34,34,noise_0.2_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_34,"101,102","42,101,102",3,"42,101,102",,ready_manifest,65.31850353892821,0.2675178272057216,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:35,35,noise_0.2_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_35,"101,102","42,101,102",3,"42,101,102",,ready_manifest,65.01516683518706,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:36,36,noise_0.2_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_36,"101,102","42,101,102",3,"42,101,102",,ready_manifest,60.12807549713516,0.772257447751236,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:37,37,noise_0.1_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_37,"101,102","42,101,102",3,"42,101,102",,ready_manifest,59.58881024603977,0.6882567528366064,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:38,38,noise_0.1_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_38,"101,102","42,101,102",3,"42,101,102",,ready_manifest,64.20626895854399,0.535035654411446,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:39,39,noise_0.1_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_39,"101,102","42,101,102",3,"42,101,102",,ready_manifest,65.14998314796091,1.416774489853972,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:4,4,noise_1.0_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_4,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:40,40,noise_0.1_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_40,"101,102","42,101,102",3,"42,101,102",,ready_manifest,61.40883046848669,0.7314639168928456,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:5,5,noise_0.9_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_5,"101,102","42,101,102",3,"42,101,102",,ready_manifest,50.18537243006404,1.2882719820435704,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:6,6,noise_0.9_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_6,"101,102","42,101,102",3,"42,101,102",,ready_manifest,55.17357600269632,0.7173507466731658,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:7,7,noise_0.9_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_7,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.14122008763061,1.531218967522826,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:8,8,noise_0.9_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_8,"101,102","42,101,102",3,"42,101,102",,ready_manifest,32.89518031681833,0.4086402309734454,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:9,9,noise_0.8_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_9,"101,102","42,101,102",3,"42,101,102",,ready_manifest,60.97067745197169,0.9750910779568234,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:1,1,noise_1.0_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_1,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:10,10,noise_0.8_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_10,"101,102","42,101,102",3,"42,101,102",,ready_manifest,39.02932254802831,7.922322636986422,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:11,11,noise_0.8_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_11,"101,102","42,101,102",3,"42,101,102",,ready_manifest,37.98449612403101,9.434553547494865,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:12,12,noise_0.8_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_12,"101,102","42,101,102",3,"42,101,102",,ready_manifest,35.018537243006406,8.838119342705657,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:13,13,noise_0.7_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_13,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.849005729693296,4.7126690424019975,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:14,14,noise_0.7_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_14,"101,102","42,101,102",3,"42,101,102",,ready_manifest,39.09673070441524,9.254025336389624,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:15,15,noise_0.7_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_15,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.07414897202561,12.5380529907722,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:16,16,noise_0.7_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_16,"101,102","42,101,102",3,"42,101,102",,ready_manifest,39.467475564543314,11.549094731697702,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:17,17,noise_0.6_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_17,"101,102","42,101,102",3,"42,101,102",,ready_manifest,45.601617795753285,4.5635122735679445,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:18,18,noise_0.6_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_18,"101,102","42,101,102",3,"42,101,102",,ready_manifest,41.75935288169869,10.508378118807832,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:19,19,noise_0.6_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_19,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.88304684866869,12.909277934827749,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:2,2,noise_1.0_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_2,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:20,20,noise_0.6_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_20,"101,102","42,101,102",3,"42,101,102",,ready_manifest,41.354903943377145,12.467593643517372,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:21,21,noise_0.5_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_21,"101,102","42,101,102",3,"42,101,102",,ready_manifest,45.97236265588136,6.002638607034407,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:22,22,noise_0.5_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_22,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.93899561846983,8.903811177795571,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:23,23,noise_0.5_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_23,"101,102","42,101,102",3,"42,101,102",,ready_manifest,41.89416919447253,11.426279024369226,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:24,24,noise_0.5_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_24,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.98415908324908,11.91252036987056,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:25,25,noise_0.4_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_25,"101,102","42,101,102",3,"42,101,102",,ready_manifest,45.39939332659252,6.611070187372107,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:26,26,noise_0.4_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_26,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.43343444556792,8.835805496952757,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:27,27,noise_0.4_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_27,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.10751600943714,10.29873319987729,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:28,28,noise_0.4_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_28,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.56825075834176,11.419864835992316,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:29,29,noise_0.3_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_29,"101,102","42,101,102",3,"42,101,102",,ready_manifest,46.107178968655205,5.86712399450112,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:3,3,noise_1.0_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_3,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:30,30,noise_0.3_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_30,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.91641388608021,8.357727972277056,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:31,31,noise_0.3_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_31,"101,102","42,101,102",3,"42,101,102",,ready_manifest,45.736434108527135,12.508663699721058,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:32,32,noise_0.3_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_32,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.16380182002023,10.51567239635996,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:33,33,noise_0.2_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_33,"101,102","42,101,102",3,"42,101,102",,ready_manifest,44.59049544994944,5.410213234245395,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:34,34,noise_0.2_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_34,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.714189416919446,5.845593191624385,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:35,35,noise_0.2_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_35,"101,102","42,101,102",3,"42,101,102",,ready_manifest,45.63532187394674,11.17934349095045,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:36,36,noise_0.2_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_36,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.77047522750253,9.142693270339588,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:37,37,noise_0.1_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_37,"101,102","42,101,102",3,"42,101,102",,ready_manifest,44.72531176272329,5.554121214725857,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:38,38,noise_0.1_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_38,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.714189416919446,4.1754986628779465,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:39,39,noise_0.1_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_39,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.871587462082914,9.217865130986729,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:4,4,noise_1.0_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_4,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:40,40,noise_0.1_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_40,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.2649140546006,8.1563172859952,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:5,5,noise_0.9_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_5,"101,102","42,101,102",3,"42,101,102",,ready_manifest,36.70374115267948,4.60143994053903,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:6,6,noise_0.9_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_6,"101,102","42,101,102",3,"42,101,102",,ready_manifest,34.81631277384564,4.63060181883265,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:7,7,noise_0.9_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_7,"101,102","42,101,102",3,"42,101,102",,ready_manifest,32.59184361307718,6.59739574418177,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:8,8,noise_0.9_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_8,"101,102","42,101,102",3,"42,101,102",,ready_manifest,27.3340074148972,2.437902436134158,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,mlp,id:9,9,noise_0.8_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__mlp__slot_9,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.07381193124368,5.262695118169099,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,main,V-JEPA,ViT-H/16,mlp,id:16,16,Layer 0.5,mvp__jepa_v1__mlp__layer_16,"101,102","42,101,102",3,"42,101,102",,original,71.351534,1.272301,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA,ViT-H/16,mlp,id:24,24,Layer 0.75,mvp__jepa_v1__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,86.821706,0.058378,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA,ViT-H/16,mlp,id:32,32,Final layer,mvp__jepa_v1__mlp__layer_32,"101,102","42,101,102",3,"42,101,102",,original,87.731715,0.99755,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main,V-JEPA,ViT-H/16,mlp,id:8,8,Layer 0.25,mvp__jepa_v1__mlp__layer_8,"101,102","42,101,102",3,"42,101,102",,original,58.914729,0.765609,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,mlp,id:12,12,12,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,66.970003,1.109166,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,mlp,id:18,18,18,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18,"101,102","42,101,102",3,"42,101,102",,original,83.181665,0.477838,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,mlp,id:24,24,24,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,77.890125,0.961009,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,mlp,id:6,6,6,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6,"101,102","42,101,102",3,"42,101,102",,original,60.566229,0.615041,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,mlp,id:10,10,Layer 0.25,mvp__jepa_v2__mlp__layer_10,"101,102","42,101,102",3,"42,101,102",,original,51.56724,0.631446,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,mlp,id:20,20,Layer 0.5,mvp__jepa_v2__mlp__layer_20,"101,102","42,101,102",3,"42,101,102",,original,58.881025,1.113766,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,mlp,id:30,30,Layer 0.75,mvp__jepa_v2__mlp__layer_30,"101,102","42,101,102",3,"42,101,102",,original,73.542299,0.758903,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,mlp,id:40,40,Final layer,mvp__jepa_v2__mlp__layer_40,"101,102","42,101,102",3,"42,101,102",,original,86.316144,0.382804,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main_layerwise_seed_pilot,V-JEPA 2,ViT-G/16,mlp,id:10,10,10,mvp__jepa_v2__mlp__layer_10,"42,101,102","42,101,102",3,"42,101,102",,ready_manifest,51.06167846309403,0.631445702568092,OK,seed_manifest_jepa_v2_mlp_layerwise_v1.csv
mvp,main_layerwise_seed_pilot,V-JEPA 2,ViT-G/16,mlp,id:20,20,20,mvp__jepa_v2__mlp__layer_20,"42,101,102","42,101,102",3,"42,101,102",,ready_manifest,58.91472868217054,1.0905756445812844,OK,seed_manifest_jepa_v2_mlp_layerwise_v1.csv
mvp,main_layerwise_seed_pilot,V-JEPA 2,ViT-G/16,mlp,id:30,30,30,mvp__jepa_v2__mlp__layer_30,"42,101,102","42,101,102",3,"42,101,102",,ready_manifest,72.80080889787665,0.7077856420626958,OK,seed_manifest_jepa_v2_mlp_layerwise_v1.csv
mvp,main_layerwise_seed_pilot,V-JEPA 2,ViT-G/16,mlp,id:40,40,40,mvp__jepa_v2__mlp__layer_40,"42,101,102","42,101,102",3,"42,101,102",,ready_manifest,86.41725648803505,0.5568827651452067,OK,seed_manifest_jepa_v2_mlp_layerwise_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,mlp,id:12,12,12,mvp__same_l__jepa_v2__vitl_256__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,66.666667,1.935271,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,mlp,id:18,18,18,mvp__same_l__jepa_v2__vitl_256__mlp__layer_18,"101,102","42,101,102",3,"42,101,102",,original,84.192787,0.99755,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,mlp,id:24,24,24,mvp__same_l__jepa_v2__vitl_256__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,86.788002,0.673238,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,mlp,id:6,6,6,mvp__same_l__jepa_v2__vitl_256__mlp__layer_6,"101,102","42,101,102",3,"42,101,102",,original,55.712841,1.192096,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,mlp,id:12,12,12,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,70.610044,2.025612,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,mlp,id:3,3,3,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3,"101,102","42,101,102",3,"42,101,102",,original,50.219077,0.939492,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,mlp,id:6,6,6,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6,"101,102","42,101,102",3,"42,101,102",,original,63.161443,1.223138,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,mlp,id:9,9,9,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_9,"101,102","42,101,102",3,"42,101,102",,original,66.464442,1.127451,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,mlp,id:10,10,10,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10,"101,102","42,101,102",3,"42,101,102",,original,47.152005,1.06208,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,mlp,id:20,20,20,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20,"101,102","42,101,102",3,"42,101,102",,original,60.397708,0.859949,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,mlp,id:30,30,30,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30,"101,102","42,101,102",3,"42,101,102",,original,68.92484,0.917469,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,mlp,id:40,40,40,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40,"101,102","42,101,102",3,"42,101,102",,original,65.891473,1.662469,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,mlp,id:12,12,Layer 0.25,mvp__jepa_v2_1__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,53.859117,1.167544,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,mlp,id:24,24,Layer 0.5,mvp__jepa_v2_1__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,62.285137,0.76338,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,mlp,id:38,38,Layer 0.75,mvp__jepa_v2_1__mlp__layer_38,"101,102","42,101,102",3,"42,101,102",,original,71.924503,1.280312,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,mlp,id:48,48,Final layer,mvp__jepa_v2_1__mlp__layer_48,"101,102","42,101,102",3,"42,101,102",,original,67.441861,0.926709,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,mlp,id:12,12,12,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,65.655544,1.037735,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,mlp,id:18,18,18,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18,"101,102","42,101,102",3,"42,101,102",,original,71.115605,1.136482,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,mlp,id:24,24,24,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,71.081901,0.202225,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,mlp,id:6,6,6,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6,"101,102","42,101,102",3,"42,101,102",,original,60.195484,0.609476,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,main,VideoMAE,ViT-H/16,mlp,id:16,16,Layer 0.5,mvp__videomae__mlp__layer_16,"101,102","42,101,102",3,"42,101,102",,original,58.341759,1.627248,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
