run_set,source_summary_csv,config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_12,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_12__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Attentive,temporal_attn,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,31.125828,56.788079,17.647059,55.392157,21.568627,55.882353,75,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,94,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Attentive,temporal_attn,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,90.728477,89.569536,49.019608,68.137255,49.019608,67.647059,90,90,false,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,95,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Attentive,temporal_attn,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,93.377483,92.715232,54.901961,70.098039,52.941176,70.588235,90,90,false,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,95,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Attentive,temporal_attn,38,38,101,artifact,complete,voe_accuracy,voe_accuracy,61.589404,75.993377,52.941176,73.529412,54.901961,70.588235,38,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38/seed_101/layer_38/eval,results/verified_layerwise_probe_configs.csv,96,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Attentive,temporal_attn,38,38,102,artifact,complete,voe_accuracy,voe_accuracy,100,99.503311,66.666667,78.921569,68.627451,77.45098,71,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38/seed_102/layer_38/eval,results/verified_layerwise_probe_configs.csv,96,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Attentive,temporal_attn,48,48,101,artifact,complete,voe_accuracy,voe_accuracy,71.523179,76.490066,54.901961,72.058824,52.941176,71.568627,40,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48/seed_101/layer_48/eval,results/verified_layerwise_probe_configs.csv,97,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Attentive,temporal_attn,48,48,102,artifact,complete,voe_accuracy,voe_accuracy,80.794702,84.933775,54.901961,74.019608,50.980392,73.529412,32,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48/seed_102/layer_48/eval,results/verified_layerwise_probe_configs.csv,97,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_8,intphys2__main__videomae__vit_h_16__temporal_attn__layer_8__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,8,8,101,artifact,complete,voe_accuracy,voe_accuracy,32.450331,51.324503,17.647059,51.960784,19.607843,50.980392,43,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_8/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_8/seed_101/layer_8/eval,results/verified_layerwise_probe_configs.csv,118,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_8,intphys2__main__videomae__vit_h_16__temporal_attn__layer_8__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,8,8,102,artifact,complete,voe_accuracy,voe_accuracy,32.450331,50.496689,9.803922,51.470588,13.72549,51.470588,36,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_8/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_8/seed_102/layer_8/eval,results/verified_layerwise_probe_configs.csv,118,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_16,intphys2__main__videomae__vit_h_16__temporal_attn__layer_16__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,16,16,101,artifact,complete,voe_accuracy,voe_accuracy,98.675497,98.675497,47.058824,75.490196,54.901961,75,78,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_16/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_16/seed_101/layer_16/eval,results/verified_layerwise_probe_configs.csv,119,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_16,intphys2__main__videomae__vit_h_16__temporal_attn__layer_16__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,16,16,102,artifact,complete,voe_accuracy,voe_accuracy,100,99.668874,60.784314,77.941176,56.862745,74.509804,72,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_16/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_16/seed_102/layer_16/eval,results/verified_layerwise_probe_configs.csv,119,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_24,intphys2__main__videomae__vit_h_16__temporal_attn__layer_24__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,99.337748,97.847682,74.509804,79.901961,74.509804,81.372549,81,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,120,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_24,intphys2__main__videomae__vit_h_16__temporal_attn__layer_24__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,99.337748,98.84106,72.54902,81.372549,68.627451,80.882353,90,90,false,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,120,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_32,intphys2__main__videomae__vit_h_16__temporal_attn__layer_32__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,32,32,101,artifact,complete,voe_accuracy,voe_accuracy,100,99.668874,45.098039,66.666667,39.215686,59.313725,86,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_32/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_32/seed_101/layer_32/eval,results/verified_layerwise_probe_configs.csv,121,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae__vit_h_16__temporal_attn__layer_32,intphys2__main__videomae__vit_h_16__temporal_attn__layer_32__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,32,32,102,artifact,complete,voe_accuracy,voe_accuracy,100,91.556291,47.058824,64.215686,43.137255,62.745098,39,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_32/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae__vit_h_16__temporal_attn__layer_32/seed_102/layer_32/eval,results/verified_layerwise_probe_configs.csv,121,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,10,10,101,artifact,complete,voe_accuracy,voe_accuracy,43.708609,51.655629,13.72549,50.490196,33.333333,50.980392,56,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10/seed_101/layer_10/eval,results/verified_layerwise_probe_configs.csv,154,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,10,10,102,artifact,complete,voe_accuracy,voe_accuracy,34.437086,51.490066,17.647059,51.470588,23.529412,50.980392,43,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10/seed_102/layer_10/eval,results/verified_layerwise_probe_configs.csv,154,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,20,20,101,artifact,complete,voe_accuracy,voe_accuracy,46.357616,53.476821,37.254902,52.941176,33.333333,50.490196,44,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20/seed_101/layer_20/eval,results/verified_layerwise_probe_configs.csv,155,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,20,20,102,artifact,complete,voe_accuracy,voe_accuracy,48.344371,53.807947,37.254902,52.941176,33.333333,52.45098,43,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20/seed_102/layer_20/eval,results/verified_layerwise_probe_configs.csv,155,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,30,30,101,artifact,complete,voe_accuracy,voe_accuracy,19.205298,50.993377,19.607843,52.45098,21.568627,49.509804,21,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30/seed_101/layer_30/eval,results/verified_layerwise_probe_configs.csv,156,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,30,30,102,artifact,complete,voe_accuracy,voe_accuracy,43.046358,51.490066,21.568627,52.45098,33.333333,50.490196,45,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30/seed_102/layer_30/eval,results/verified_layerwise_probe_configs.csv,156,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,40,40,101,artifact,complete,voe_accuracy,voe_accuracy,43.046358,50.662252,25.490196,51.470588,35.294118,52.45098,36,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40/seed_101/layer_40/eval,results/verified_layerwise_probe_configs.csv,157,,,,artifact metrics read from train_eval_summary.json
main_intphys2_attentive,results/seed_runs/layerwise_attentive_intphys2_seed_results_long.csv,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,40,40,102,artifact,complete,voe_accuracy,voe_accuracy,47.019868,51.821192,27.45098,52.941176,35.294118,50,43,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_attentive_v1/intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40/seed_102/layer_40/eval,results/verified_layerwise_probe_configs.csv,157,,,,artifact metrics read from train_eval_summary.json
